marcel-cabelier-2012	gvc	Marcel Cabelier Savagnin 2012	Par 1	12.9		https://grandsvins.carrefour.fr/product/marcel-cabelier-2012	Vin	Jura-Savoie	Côtes du Jura	2012	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935577/zr4a8gzlfqslnde3n9pk.png	
chateau-de-l-etoile-l-etoile	gvc	Château de L'Étoile "L'Étoile"	Par 1	9.5		https://grandsvins.carrefour.fr/product/chateau-de-l-etoile-l-etoile	Vin	Jura-Savoie	Jura		Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511857827/xnprlo74kg1qm6upefe3.png	
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	gvc	Maison Louis Latour 2010	Par 1	19.9		https://grandsvins.carrefour.fr/product/75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	Vin	Bourgogne	Saint-Aubin	2010	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511873407/h4ptedgfzveb7ljhaads.png	
jean-cavaille-cuvee-origine-1949-16	gvc	Jean Cavaillé - Cuvée Origine 1949 -  2016	Par 1	9.5		https://grandsvins.carrefour.fr/product/jean-cavaille-cuvee-origine-1949-16	Vin	Jura-Savoie	Roussette	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879861/n0b9foti3ji8fitfnaic.png	
rully-domaine-chanzy-2016	gvc	Domaine Chanzy 2016	Par 1	12.9		https://grandsvins.carrefour.fr/product/rully-domaine-chanzy-2016	Vin	Bourgogne	Rully		Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1508925357/f02unqbe9et0fawlwflo.png	
domaine-machard-de-gramont-15	gvc	Domaine Machart de Gramont 2015	Par 1	25.95		https://grandsvins.carrefour.fr/product/domaine-machard-de-gramont-15	Vin	Bourgogne	Nuits-Saint-Georges	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878312/yzu6gau0oynnbx2wxzj1.png	
haute-cuvee-rijckaert-rouve-14	gvc	Rijckaert Rouve "Haute Cuvée" 2014	Par 1	23.9		https://grandsvins.carrefour.fr/product/haute-cuvee-rijckaert-rouve-14	Vin	Bourgogne	Pouilly-Fuissé	2014	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878098/b5sh4zrm5lkaq6n1aen8.png	
domaine-albert-grivault-13	gvc	Domaine Albert Grivault 2013	Par 1	89.95		https://grandsvins.carrefour.fr/product/domaine-albert-grivault-13	Vin	Bourgogne	Meursault 1er Cru	2013	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509115146/uey3jky4xliin4vkzuja.png	
louis-latour-2007	gvc	Maison Louis Latour 2007	Par 1	34.35		https://grandsvins.carrefour.fr/product/louis-latour-2007	Vin	Bourgogne	Meursault 1er Cru	2007	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935422/yumqyugzcz5zjsftyikl.png	
bernard-loiseau-albert-bichot-2013	gvc	Bernard Loiseau Albert Bichot 2013	Par 1	31.9		https://grandsvins.carrefour.fr/product/bernard-loiseau-albert-bichot-2013	Vin	Bourgogne	Meursault	2013	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509011749/wzh0lb4n6fwaghrfhjkt.png	
domaine-de-la-charmaie-g-remoriquet-fourchots-2014	gvc	Domaine de la Charmaie - G. Remoriquet - Fourchots 2014	Par 1	24.9		https://grandsvins.carrefour.fr/product/domaine-de-la-charmaie-g-remoriquet-fourchots-2014	Vin	Bourgogne	Nuits-Saint-Georges	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935457/mpfpftyqcx96yysrgfdp.png	
domaine-philippe-bouzereau-2012	gvc	Domaine Philippe Bouzereau 2012	Par 1	28.5		https://grandsvins.carrefour.fr/product/domaine-philippe-bouzereau-2012	Vin	Bourgogne	Meursault	2012	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935409/y809m1tle3zqfjfddxhg.png	
domaine-de-la-charmaie-les-fourchots-15	gvc	Domaine de la Charmaie "Les Fourchots" 2015	Par 1	25.95		https://grandsvins.carrefour.fr/product/domaine-de-la-charmaie-les-fourchots-15	Vin	Bourgogne	Nuits-Saint-Georges	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511881260/yuwgr9pop8hzhnlaoy7m.png	
terres-de-pierres-maison-verget-14	gvc	Maison Verget - Terres de Pierres 2014	Par 1	19.95		https://grandsvins.carrefour.fr/product/terres-de-pierres-maison-verget-14	Vin	Bourgogne	Mâcon-Villages	2014	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509025838/bomb6c7wdqiji2y0zfor.png	
ropiteau-freres-2011	gvc	Ropiteau Frères 2011	Par 1	9.2		https://grandsvins.carrefour.fr/product/ropiteau-freres-2011	Vin	Bourgogne	Rully	2011	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509285282/laxwb0sbumdw1m9dfciv.png	
chateau-de-ripaille-2016	gvc	Château de Ripaille 2016	Par 1	8.5		https://grandsvins.carrefour.fr/product/chateau-de-ripaille-2016	Vin	Jura-Savoie	Savoie Ripaille	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878344/gmcn4ipz0uqa9a7xujn7.png	
domaine-jean-perrier-16	gvc	Domaine Jean Perrier 2016	Par 1	5.95		https://grandsvins.carrefour.fr/product/domaine-jean-perrier-16	Vin	Jura-Savoie	Savoie Chignin	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878384/qr6kxmwoeozxsqgxdr3u.png	
auguste-pirou-2015	gvc	Auguste Pirou 2015	Par 1	5.8		https://grandsvins.carrefour.fr/product/auguste-pirou-2015	Vin	Jura-Savoie	Arbois	2015	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935572/odppgurpjkb2byptqrky.png	
75-aoc-savoie-apremont-blc-sabot-de-venus-16-c6	gvc	Domaine des Sabot de Vénus 2016	Par 6	4.95		https://grandsvins.carrefour.fr/product/75-aoc-savoie-apremont-blc-sabot-de-venus-16-c6	Vin	Jura-Savoie	Apremont	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509291686/vs1qgz6qly3pcsfirdcr.png	
devois-des-agneaux-d-aumelas-2014	gvc	Devois des Agneaux d'Aumelas 2014	Par 1	6.65		https://grandsvins.carrefour.fr/product/devois-des-agneaux-d-aumelas-2014	Vin	Languedoc-Roussillon	Languedoc	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935077/c7ew8ivqambagipib1nd.png	
cremant-du-jura-rose-cabelier	gvc	Marcel Cabelier	Par 1	6.9		https://grandsvins.carrefour.fr/product/cremant-du-jura-rose-cabelier	Vin	Jura-Savoie	Crémant du Jura		Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368419/errn2c41nike7qsliwjc.png	
chateau-ollieux-romanis-cuvee-aristide-reflets-de-france-2014	gvc	Château Ollieux Romanis cuvée "Aristide"  "Reflets de France" 2014	Par 1	9.0		https://grandsvins.carrefour.fr/product/chateau-ollieux-romanis-cuvee-aristide-reflets-de-france-2014	Vin	Languedoc-Roussillon	Corbières-Boutenac	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935093/m1bsfc5zq51e1i02ynfo.png	
l-indomptable-de-cigalus-14	gvc	Gérard Bertrand - L'Indomptable de Cigalus 2014	Par 1	15.5		https://grandsvins.carrefour.fr/product/l-indomptable-de-cigalus-14	Vin	Languedoc-Roussillon	Pays d'Oc	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878198/jvaq29e6c9lpuxfpxfsw.png	
solar-6-chardonnay-2016	gvc	Solar 6 Chardonnay 2016	Par 1	7.35		https://grandsvins.carrefour.fr/product/solar-6-chardonnay-2016	Vin	Languedoc-Roussillon	Pays d'Oc	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515071773/asamib8rwgzwhggldgva.png	
solar-6-syrah-2016	gvc	Solar 6 Syrah 2016	Par 1	7.35		https://grandsvins.carrefour.fr/product/solar-6-syrah-2016	Vin	Languedoc-Roussillon	Pays d'Oc	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515071808/lildwr3mgwwbghz9w6fp.png	
075-igp-d-oc-rouge-cabernet-sauvignon-naturae-2016-c6-bio	gvc	Gérard Bertrand - Naturae Cabernet Sauvignon 2016	Par 1	5.6		https://grandsvins.carrefour.fr/product/075-igp-d-oc-rouge-cabernet-sauvignon-naturae-2016-c6-bio	Vin	Languedoc-Roussillon	Pays d'Oc	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509286408/rtaegz2cnvy90hokxb2p.png	
075-igp-pays-d-oc-syrah-rouge-naturae-2016-c6-bio	gvc	Gérard Bertrand - Naturae Syrah 2016	Par 1	5.6		https://grandsvins.carrefour.fr/product/075-igp-pays-d-oc-syrah-rouge-naturae-2016-c6-bio	Vin	Languedoc-Roussillon	Pays d'Oc	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509291898/oxpqhytuwe2tzxfrb0ti.png	
075-igp-oc-syrah-rose-naturae-2016-c6-bio	gvc	Gérard Bertrand - Naturae Syrah 2016	Par 1	5.6		https://grandsvins.carrefour.fr/product/075-igp-oc-syrah-rose-naturae-2016-c6-bio	Vin	Languedoc-Roussillon	Pays d'Oc	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509286585/kw9lw46qt3y6kv8h311r.png	
domaine-de-blayac-15	gvc	Domaine de Blayac 2015	Par 6	4.9		https://grandsvins.carrefour.fr/product/domaine-de-blayac-15	Vin	Languedoc-Roussillon	Minervois	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368214/vedo1yyqztonvn18fjzq.png	
75-aoc-givry-bl-champs-pourots-domaine-michel-goubard-2014-c6	gvc	Domaine Michel Goubard et Fils - Champ-Pourot 2014	Par 1	9.95		https://grandsvins.carrefour.fr/product/75-aoc-givry-bl-champs-pourots-domaine-michel-goubard-2014-c6	Vin	Bourgogne	Givry	2014	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509097642/yz8lwxgwtbd9a1ljntem.png	
75-aoc-givry-rouge-meix-roy-dom-de-berlenoy14c6	gvc	Domaine de Berlenoy - Meix au Roy  2014	Par 1	9.95		https://grandsvins.carrefour.fr/product/75-aoc-givry-rouge-meix-roy-dom-de-berlenoy14c6	Vin	Bourgogne	Givry	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509087889/yqedmv8bwymdmdczmln5.png	
maison-verget-vielles-vignes-2009	gvc	Maison Verget - Vieilles Vignes 2009	Par 1	150.0		https://grandsvins.carrefour.fr/product/maison-verget-vielles-vignes-2009	Vin	Bourgogne	Corton-Charlemagne Grand Cru	2009	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511857574/azhrvxa1niwsjzhywtd5.png	
chateau-de-la-maltroye-11	gvc	Château de la Maltroye 2011	Par 1	49.95		https://grandsvins.carrefour.fr/product/chateau-de-la-maltroye-11	Vin	Bourgogne	Chassagne-Montrachet	2011	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511866714/e8gpbmvgvwaayazizmun.png	
bernard-loiseau-albert-bichot-13	gvc	Bernard Loiseau - Albert Bichot 2013	Par 1	35.9		https://grandsvins.carrefour.fr/product/bernard-loiseau-albert-bichot-13	Vin	Bourgogne	Chassagne-Montrachet	2013	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511866830/iosyevndrtx95gvudhrw.png	
jean-bouchard-11	gvc	Jean Bouchard 2011	Par 1	65.0		https://grandsvins.carrefour.fr/product/jean-bouchard-11	Vin	Bourgogne	Corton-Charlemagne Grand Cru	2011	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878919/gvaz3z2ul3zduvgw5ogz.png	
frederic-magnien-noirots-2015	gvc	Frédéric Magnien "Noirots" 2015	Par 1	64.95		https://grandsvins.carrefour.fr/product/frederic-magnien-noirots-2015	Vin	Bourgogne	Chambolle-Musigny 1er Cru	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879075/tang1yktn3rhcld7cqzw.png	
bernard-l-oiseau-albert-bichot-11	gvc	Bernard Loiseau Albert Bichot 2011	Par 1	59.9		https://grandsvins.carrefour.fr/product/bernard-l-oiseau-albert-bichot-11	Vin	Bourgogne	Chambolle-Musigny 1er Cru	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511873176/qg08qhd5kjy7hx2q6kg9.png	
domaine-du-colombier-2015	gvc	Domaine du Colombier 2015	Par 1	115.0		https://grandsvins.carrefour.fr/product/domaine-du-colombier-2015	Vin	Bourgogne	Chablis	2015	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935388/skboeestjwjrqtg6irju.png	
maison-verget-vaudesir-2009	gvc	Maison Verget - Vaudésir 2009	Par 1	60.5		https://grandsvins.carrefour.fr/product/maison-verget-vaudesir-2009	Vin	Bourgogne	Chablis Grand Cru	2009	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509089763/n1vpjdvgeqezy9mba2if.png	
domaine-marc-colin-14	gvc	Domaine Marc Colin 2014	Par 1	17.9		https://grandsvins.carrefour.fr/product/domaine-marc-colin-14	Vin	Bourgogne	Bourgogne	2014	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878283/fb4klnc8sa6pyubiedpu.png	
beaune-domaine-du-clos-saint-philibert-2015	gvc	Domaine du Clos Saint-Philibert 2015	Par 1	19.9		https://grandsvins.carrefour.fr/product/beaune-domaine-du-clos-saint-philibert-2015	Vin	Bourgogne	Beaune 1er Cru	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1508941224/jt5vc4kepz4fftnlohsm.png	
chateau-d-yquem-2005	gvc	Château d'Yquem 2005	Par 1	380.0		https://grandsvins.carrefour.fr/product/chateau-d-yquem-2005	Vin	Bordeaux	Sauternes	2005	Moelleux	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934436/ylcts31eedniwi75iu58.png	
chateau-guiraud-2006	gvc	Château Guiraud 2006	Par 1	39.9		https://grandsvins.carrefour.fr/product/chateau-guiraud-2006	Vin	Bordeaux	Sauternes	2006	Moelleux	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934427/bekqxjsl9xxf5f8pq2y3.png	
chateau-leoville-las-cases-2010	gvc	Château Léoville Las Cases 2010	Par 1	299.0		https://grandsvins.carrefour.fr/product/chateau-leoville-las-cases-2010	Vin	Bordeaux	Saint-Julien	2010	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934677/vlzs80xghvjci0acupk9.png	
chateau-les-fougeres-2012	gvc	Château Les Fougères 2012	Par 1	11.9		https://grandsvins.carrefour.fr/product/chateau-les-fougeres-2012	Vin	Bordeaux	Saint-Émilion	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934762/zu77b0eoxnmj0akuqqn4.png	
chateau-trapaud-2014	gvc	Château Trapaud "Reflets de France" 2014	Par 1	11.1		https://grandsvins.carrefour.fr/product/chateau-trapaud-2014	Vin	Bordeaux	Saint-Émilion Grand Cru	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934751/zaspuwsiqqkfxnh6ye1m.png	
chateau-grand-david-de-mauvinon-2015	gvc	Château Grand David de Mauvinon 2015	Par 1	7.5		https://grandsvins.carrefour.fr/product/chateau-grand-david-de-mauvinon-2015	Vin	Bordeaux	Saint-Émilion	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934756/k3tuikcodoa5mooo1ibz.png	
saint-emilion-leo-de-la-gaffeliere-15	gvc	Léo de la Gaffelière 2015	Par 1	7.95		https://grandsvins.carrefour.fr/product/saint-emilion-leo-de-la-gaffeliere-15	Vin	Bordeaux	Saint-Émilion	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509370319/blvo2uhu088idep8ppvq.png	
chateau-ducru-beaucaillou-2011	gvc	Château Ducru Beaucaillou 2011	Par 1	115.0		https://grandsvins.carrefour.fr/product/chateau-ducru-beaucaillou-2011	Vin	Bordeaux	Saint-Julien	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934644/tanwsexafabiwjhhbfkp.png	
chateau-leoville-barton-2011	gvc	Château Léoville Barton 2011	Par 1	68.0		https://grandsvins.carrefour.fr/product/chateau-leoville-barton-2011	Vin	Bordeaux	Saint-Julien	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934636/znxiqfic3390uujkqrxs.png	
chateau-lagrange-2010	gvc	Château Lagrange 2010	Par 1	59.9		https://grandsvins.carrefour.fr/product/chateau-lagrange-2010	Vin	Bordeaux	Saint-Julien	2010	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934671/qxowf5cuyotncenau0vz.png	
chateau-l-evangile-2012	gvc	Château l'Evangile 2012	Par 1	145.0		https://grandsvins.carrefour.fr/product/chateau-l-evangile-2012	Vin	Bordeaux	Pomerol	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934863/ewbpetjrg4zwvxzi2ohh.png	
chateau-rouget-2012	gvc	Château Rouget 2012	Par 1	37.5		https://grandsvins.carrefour.fr/product/chateau-rouget-2012	Vin	Bordeaux	Pomerol	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934846/uphnulcgtxdt9qimnqix.png	
chateau-croix-de-gay-2010	gvc	Château Croix de Gay 2010	Par 1	33.9		https://grandsvins.carrefour.fr/product/chateau-croix-de-gay-2010	Vin	Bordeaux	Pomerol	2010	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934841/vcqtpwse5a0m6rmeenqy.png	
pomerol-rouge-fugue-de-nenin-1999	gvc	Fugue de Nénin 1999	Par 1	32.9		https://grandsvins.carrefour.fr/product/pomerol-rouge-fugue-de-nenin-1999	Vin	Bordeaux	Pomerol	1999	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509289085/a8l3kjpsuahfbuhosfl5.png	
le-clos-du-beau-pere-14	gvc	Le Clos du Beau-Père 2014	Par 1	25.95		https://grandsvins.carrefour.fr/product/le-clos-du-beau-pere-14	Vin	Bordeaux	Pomerol	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879901/g9wqu4t3lykh1m2ghl98.png	
pomerol-clos-rene-2012	gvc	Clos René 2012	Par 1	24.5		https://grandsvins.carrefour.fr/product/pomerol-clos-rene-2012	Vin	Bordeaux	Pomerol	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934835/bedeyzhbvjdaf6bfgrnm.png	
chateau-fayat-2011	gvc	Château Fayat 2011	Par 1	22.95		https://grandsvins.carrefour.fr/product/chateau-fayat-2011	Vin	Bordeaux	Pomerol	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934828/pihnoewiqruj6ywnw6ax.png	
chateau-bel-air-2011	gvc	Château Bel-Air 2011	Par 1	20.5		https://grandsvins.carrefour.fr/product/chateau-bel-air-2011	Vin	Bordeaux	Pomerol	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934858/nctzixbpe15ulebyndxi.png	
chateau-taillefer-2012	gvc	Château Taillefer 2012	Par 1	19.9		https://grandsvins.carrefour.fr/product/chateau-taillefer-2012	Vin	Bordeaux	Pomerol	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934851/bw1cmkaut0jmqy5cucgo.png	
chateau-vieux-riviere-2014	gvc	Château Vieux Rivière 2014	Par 1	11.3		https://grandsvins.carrefour.fr/product/chateau-vieux-riviere-2014	Vin	Bordeaux	Lalande-de-Pomerol	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934821/w3pgh9wgfvhuvqojbcgy.png	
chateau-saint-pierre-2011	gvc	Château Saint Pierre 2011	Par 1	56.95		https://grandsvins.carrefour.fr/product/chateau-saint-pierre-2011	Vin	Bordeaux	Saint-Julien	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934684/yb8fdrykzjeyhmkx3l5r.png	
chateau-gloria-2011	gvc	Château Gloria 2011	Par 1	33.5		https://grandsvins.carrefour.fr/product/chateau-gloria-2011	Vin	Bordeaux	Saint-Julien	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934666/gcgjxjo2gtvkmtaluvom.png	
sarget-de-gruaud-larose-1999	gvc	Sarget de Gruaud Larose 1999	Par 1	27.5		https://grandsvins.carrefour.fr/product/sarget-de-gruaud-larose-1999	Vin	Bordeaux	Saint-Julien	1999	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934652/munnfylxcwhfviarmzbv.png	
connetable-talbot-2013	gvc	Connétable Talbot 2013	Par 1	18.95		https://grandsvins.carrefour.fr/product/connetable-talbot-2013	Vin	Bordeaux	Saint-Julien	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934659/m684pvvorudnybkkpnbw.png	
chateau-cos-d-estournel-2010	gvc	Château Cos d'Estournel 2010	Par 1	265.0		https://grandsvins.carrefour.fr/product/chateau-cos-d-estournel-2010	Vin	Bordeaux	Saint-Estèphe	2010	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934604/af7yl924ofefteeqvlfg.png	
chateau-montrose-2011	gvc	Château Montrose 2011	Par 1	110.0		https://grandsvins.carrefour.fr/product/chateau-montrose-2011	Vin	Bordeaux	Saint-Estèphe	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934578/uwakawf7stmzd6xyvjdc.png	
les-pagodes-de-cos-2011	gvc	Les Pagodes de Cos 2011	Par 1	42.0		https://grandsvins.carrefour.fr/product/les-pagodes-de-cos-2011	Vin	Bordeaux	Saint-Estèphe	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879968/rnzfgr4hrpq1vmzyshzy.png	
chateau-lafon-rochet-2012	gvc	Château Lafon-Rochet 2012	Par 1	32.9		https://grandsvins.carrefour.fr/product/chateau-lafon-rochet-2012	Vin	Bordeaux	Saint-Estèphe	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934595/wgumfyyfoeoggvw8tftz.png	
chateau-cos-labory-2011	gvc	Château Cos Labory 2011	Par 1	26.95		https://grandsvins.carrefour.fr/product/chateau-cos-labory-2011	Vin	Bordeaux	Saint-Estèphe	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934586/vwequqhvqer4bidbxeop.png	
chateau-doisy-vedrines-13	gvc	Château Doisy-Védrines  2013	Par 1	31.95		https://grandsvins.carrefour.fr/product/chateau-doisy-vedrines-13	Vin	Bordeaux	Sauternes	2013	Moelleux	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511876341/bkfpxzrmiysjpwp6nrfn.png	
raynes-vigneau-08	gvc	Château Raynes Vigneau 2008	Par 1	17.95		https://grandsvins.carrefour.fr/product/raynes-vigneau-08	Vin	Bordeaux	Sauternes	2008	Moelleux	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511881220/eicrxk7int4k3lron5mj.png	
maison-louis-latour-07	gvc	Maison Louis Latour 2007	Par 1	16.2		https://grandsvins.carrefour.fr/product/maison-louis-latour-07	Vin	Bourgogne	Beaune	2007	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509089425/zuld9hmxlo8twns8qmms.png	
chateau-petit-vedrines-2010	gvc	Château Petit Védrines 2010	Par 1	16.9		https://grandsvins.carrefour.fr/product/chateau-petit-vedrines-2010	Vin	Bordeaux	Sauternes	2010	Moelleux	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934421/g3amwfuwabfwca4jla2g.png	
maison-verget-grand-elevage-2015	gvc	Maison Verget - Grand Elevage 2015	Par 1	14.9		https://grandsvins.carrefour.fr/product/maison-verget-grand-elevage-2015	Vin	Bourgogne	Bourgogne	2015	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878725/dpjgevjoryvrfdny3hnn.png	
chateau-de-melin-2015	gvc	Château de Melin 2015	Par 1	12.95		https://grandsvins.carrefour.fr/product/chateau-de-melin-2015	Vin	Bourgogne	Bourgogne Hautes Côtes de Beaune	2015	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509287224/wlbbb9svlch1uo33fp8z.png	
bourgogne-chardonnay-blanc-marc-rougeot-dupin-2015-c6	gvc	Marc-Rougeot Dupin 2015	Par 1	8.95		https://grandsvins.carrefour.fr/product/bourgogne-chardonnay-blanc-marc-rougeot-dupin-2015-c6	Vin	Bourgogne	Bourgogne	2015	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509088729/cjrzwb48l3vt5u6ihuag.png	
domaine-fribourg-closerie-des-alisiers-2016	gvc	Domaine Fribourg Closerie des Alisiers 2016	Par 1	8.9		https://grandsvins.carrefour.fr/product/domaine-fribourg-closerie-des-alisiers-2016	Vin	Bourgogne	Bourgogne Hautes Côtes de Nuits	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935445/tpltd50savbb031s8hpr.png	
jean-bouchard-tastevinage-2013	gvc	Jean Bouchard Pinot Noir Tastevinage 2013	Par 1	8.7		https://grandsvins.carrefour.fr/product/jean-bouchard-tastevinage-2013	Vin	Bourgogne	Bourgogne	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935428/cpfzap4spuynurzcsmfo.png	
