chateau-ollieux-romanis-cuvee-aristide-reflets-de-france-2014	|accueil|vins|france|languedoc-roussillon|corbières-boutenac	Château Ollieux Romanis cuvée "Aristide"  "Reflets de France" 2014	https://grandsvins.carrefour.fr/product/chateau-ollieux-romanis-cuvee-aristide-reflets-de-france-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935093/m1bsfc5zq51e1i02ynfo.png	
l-indomptable-de-cigalus-14	|accueil|vins|france|languedoc-roussillon|igp pays d'oc	Gérard Bertrand - L'Indomptable de Cigalus 2014	https://grandsvins.carrefour.fr/product/l-indomptable-de-cigalus-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878198/jvaq29e6c9lpuxfpxfsw.png	
solar-6-chardonnay-2016	|accueil|vins|france|languedoc-roussillon|igp pays d'oc	Solar 6 Chardonnay 2016	https://grandsvins.carrefour.fr/product/solar-6-chardonnay-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515071773/asamib8rwgzwhggldgva.png	
solar-6-syrah-2016	|accueil|vins|france|languedoc-roussillon|igp pays d'oc	Solar 6 Syrah 2016	https://grandsvins.carrefour.fr/product/solar-6-syrah-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515071808/lildwr3mgwwbghz9w6fp.png	
075-igp-d-oc-rouge-cabernet-sauvignon-naturae-2016-c6-bio	|accueil|vins|france|languedoc-roussillon|igp pays d'oc	Gérard Bertrand - Naturae Cabernet Sauvignon 2016	https://grandsvins.carrefour.fr/product/075-igp-d-oc-rouge-cabernet-sauvignon-naturae-2016-c6-bio	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509286408/rtaegz2cnvy90hokxb2p.png	
075-igp-pays-d-oc-syrah-rouge-naturae-2016-c6-bio	|accueil|vins|france|languedoc-roussillon|igp pays d'oc	Gérard Bertrand - Naturae Syrah 2016	https://grandsvins.carrefour.fr/product/075-igp-pays-d-oc-syrah-rouge-naturae-2016-c6-bio	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509291898/oxpqhytuwe2tzxfrb0ti.png	
075-igp-oc-syrah-rose-naturae-2016-c6-bio	|accueil|vins|france|languedoc-roussillon|igp pays d'oc	Gérard Bertrand - Naturae Syrah 2016	https://grandsvins.carrefour.fr/product/075-igp-oc-syrah-rose-naturae-2016-c6-bio	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509286585/kw9lw46qt3y6kv8h311r.png	
domaine-de-blayac-15	|accueil|vins|france|languedoc-roussillon|minervois	Domaine de Blayac 2015	https://grandsvins.carrefour.fr/product/domaine-de-blayac-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368214/vedo1yyqztonvn18fjzq.png	
75-aoc-givry-bl-champs-pourots-domaine-michel-goubard-2014-c6	|accueil|vins|france|bourgogne & beaujolais|givry	Domaine Michel Goubard et Fils - Champ-Pourot 2014	https://grandsvins.carrefour.fr/product/75-aoc-givry-bl-champs-pourots-domaine-michel-goubard-2014-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509097642/yz8lwxgwtbd9a1ljntem.png	
75-aoc-givry-rouge-meix-roy-dom-de-berlenoy14c6	|accueil|vins|france|bourgogne & beaujolais|givry	Domaine de Berlenoy - Meix au Roy  2014	https://grandsvins.carrefour.fr/product/75-aoc-givry-rouge-meix-roy-dom-de-berlenoy14c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509087889/yqedmv8bwymdmdczmln5.png	
maison-verget-vielles-vignes-2009	|accueil|vins|france|bourgogne & beaujolais|corton-charlemagne	Maison Verget - Vieilles Vignes 2009	https://grandsvins.carrefour.fr/product/maison-verget-vielles-vignes-2009	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511857574/azhrvxa1niwsjzhywtd5.png	
chateau-de-la-maltroye-11	|accueil|vins|france|bourgogne & beaujolais|chassagne-montrachet	Château de la Maltroye 2011	https://grandsvins.carrefour.fr/product/chateau-de-la-maltroye-11	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511866714/e8gpbmvgvwaayazizmun.png	
bernard-loiseau-albert-bichot-13	|accueil|vins|france|bourgogne & beaujolais|chassagne-montrachet	Bernard Loiseau - Albert Bichot 2013	https://grandsvins.carrefour.fr/product/bernard-loiseau-albert-bichot-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511866830/iosyevndrtx95gvudhrw.png	
jean-bouchard-11	|accueil|vins|france|bourgogne & beaujolais|corton-charlemagne	Jean Bouchard 2011	https://grandsvins.carrefour.fr/product/jean-bouchard-11	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878919/gvaz3z2ul3zduvgw5ogz.png	
frederic-magnien-noirots-2015	|accueil|vins|france|bourgogne & beaujolais|chambolle-musigny	Frédéric Magnien "Noirots" 2015	https://grandsvins.carrefour.fr/product/frederic-magnien-noirots-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879075/tang1yktn3rhcld7cqzw.png	
bernard-l-oiseau-albert-bichot-11	|accueil|vins|france|bourgogne & beaujolais|chambolle-musigny	Bernard Loiseau Albert Bichot 2011	https://grandsvins.carrefour.fr/product/bernard-l-oiseau-albert-bichot-11	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511873176/qg08qhd5kjy7hx2q6kg9.png	
domaine-du-colombier-2015	|accueil|vins|france|bourgogne & beaujolais|chablis	Domaine du Colombier 2015	https://grandsvins.carrefour.fr/product/domaine-du-colombier-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935388/skboeestjwjrqtg6irju.png	
maison-verget-vaudesir-2009	|accueil|vins|france|bourgogne & beaujolais|chablis	Maison Verget - Vaudésir 2009	https://grandsvins.carrefour.fr/product/maison-verget-vaudesir-2009	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509089763/n1vpjdvgeqezy9mba2if.png	
domaine-marc-colin-14	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Domaine Marc Colin 2014	https://grandsvins.carrefour.fr/product/domaine-marc-colin-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878283/fb4klnc8sa6pyubiedpu.png	
beaune-domaine-du-clos-saint-philibert-2015	|accueil|vins|france|bourgogne & beaujolais|beaune	Domaine du Clos Saint-Philibert 2015	https://grandsvins.carrefour.fr/product/beaune-domaine-du-clos-saint-philibert-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1508941224/jt5vc4kepz4fftnlohsm.png	
chateau-d-yquem-2005	|accueil|vins|france|bordeaux|sauternes	Château d'Yquem 2005	https://grandsvins.carrefour.fr/product/chateau-d-yquem-2005	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934436/ylcts31eedniwi75iu58.png	
chateau-guiraud-2006	|accueil|vins|france|bordeaux|sauternes	Château Guiraud 2006	https://grandsvins.carrefour.fr/product/chateau-guiraud-2006	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934427/bekqxjsl9xxf5f8pq2y3.png	
chateau-leoville-las-cases-2010	|accueil|vins|france|bordeaux|saint-julien	Château Léoville Las Cases 2010	https://grandsvins.carrefour.fr/product/chateau-leoville-las-cases-2010	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934677/vlzs80xghvjci0acupk9.png	
chateau-les-fougeres-2012	|accueil|vins|france|bordeaux|saint-emilion	Château Les Fougères 2012	https://grandsvins.carrefour.fr/product/chateau-les-fougeres-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934762/zu77b0eoxnmj0akuqqn4.png	
chateau-trapaud-2014	|accueil|vins|france|bordeaux|saint-emilion	Château Trapaud "Reflets de France" 2014	https://grandsvins.carrefour.fr/product/chateau-trapaud-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934751/zaspuwsiqqkfxnh6ye1m.png	
chateau-grand-david-de-mauvinon-2015	|accueil|vins|france|bordeaux|saint-emilion	Château Grand David de Mauvinon 2015	https://grandsvins.carrefour.fr/product/chateau-grand-david-de-mauvinon-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934756/k3tuikcodoa5mooo1ibz.png	
saint-emilion-leo-de-la-gaffeliere-15	|accueil|vins|france|bordeaux|saint-emilion	Léo de la Gaffelière 2015	https://grandsvins.carrefour.fr/product/saint-emilion-leo-de-la-gaffeliere-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509370319/blvo2uhu088idep8ppvq.png	
chateau-ducru-beaucaillou-2011	|accueil|vins|france|bordeaux|saint-julien	Château Ducru Beaucaillou 2011	https://grandsvins.carrefour.fr/product/chateau-ducru-beaucaillou-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934644/tanwsexafabiwjhhbfkp.png	
chateau-leoville-barton-2011	|accueil|vins|france|bordeaux|saint-julien	Château Léoville Barton 2011	https://grandsvins.carrefour.fr/product/chateau-leoville-barton-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934636/znxiqfic3390uujkqrxs.png	
chateau-lagrange-2010	|accueil|vins|france|bordeaux|saint-julien	Château Lagrange 2010	https://grandsvins.carrefour.fr/product/chateau-lagrange-2010	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934671/qxowf5cuyotncenau0vz.png	
chateau-l-evangile-2012	|accueil|vins|france|bordeaux|pomerol	Château l'Evangile 2012	https://grandsvins.carrefour.fr/product/chateau-l-evangile-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934863/ewbpetjrg4zwvxzi2ohh.png	
chateau-rouget-2012	|accueil|vins|france|bordeaux|pomerol	Château Rouget 2012	https://grandsvins.carrefour.fr/product/chateau-rouget-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934846/uphnulcgtxdt9qimnqix.png	
chateau-croix-de-gay-2010	|accueil|vins|france|bordeaux|pomerol	Château Croix de Gay 2010	https://grandsvins.carrefour.fr/product/chateau-croix-de-gay-2010	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934841/vcqtpwse5a0m6rmeenqy.png	
pomerol-rouge-fugue-de-nenin-1999	|accueil|vins|france|bordeaux|pomerol	Fugue de Nénin 1999	https://grandsvins.carrefour.fr/product/pomerol-rouge-fugue-de-nenin-1999	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509289085/a8l3kjpsuahfbuhosfl5.png	
le-clos-du-beau-pere-14	|accueil|vins|france|bordeaux|pomerol	Le Clos du Beau-Père 2014	https://grandsvins.carrefour.fr/product/le-clos-du-beau-pere-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879901/g9wqu4t3lykh1m2ghl98.png	
pomerol-clos-rene-2012	|accueil|vins|france|bordeaux|pomerol	Clos René 2012	https://grandsvins.carrefour.fr/product/pomerol-clos-rene-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934835/bedeyzhbvjdaf6bfgrnm.png	
chateau-fayat-2011	|accueil|vins|france|bordeaux|pomerol	Château Fayat 2011	https://grandsvins.carrefour.fr/product/chateau-fayat-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934828/pihnoewiqruj6ywnw6ax.png	
chateau-bel-air-2011	|accueil|vins|france|bordeaux|pomerol	Château Bel-Air 2011	https://grandsvins.carrefour.fr/product/chateau-bel-air-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934858/nctzixbpe15ulebyndxi.png	
chateau-taillefer-2012	|accueil|vins|france|bordeaux|pomerol	Château Taillefer 2012	https://grandsvins.carrefour.fr/product/chateau-taillefer-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934851/bw1cmkaut0jmqy5cucgo.png	
chateau-vieux-riviere-2014	|accueil|vins|france|bordeaux|pomerol	Château Vieux Rivière 2014	https://grandsvins.carrefour.fr/product/chateau-vieux-riviere-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934821/w3pgh9wgfvhuvqojbcgy.png	
chateau-saint-pierre-2011	|accueil|vins|france|bordeaux|saint-julien	Château Saint Pierre 2011	https://grandsvins.carrefour.fr/product/chateau-saint-pierre-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934684/yb8fdrykzjeyhmkx3l5r.png	
chateau-gloria-2011	|accueil|vins|france|bordeaux|saint-julien	Château Gloria 2011	https://grandsvins.carrefour.fr/product/chateau-gloria-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934666/gcgjxjo2gtvkmtaluvom.png	
sarget-de-gruaud-larose-1999	|accueil|vins|france|bordeaux|saint-julien	Sarget de Gruaud Larose 1999	https://grandsvins.carrefour.fr/product/sarget-de-gruaud-larose-1999	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934652/munnfylxcwhfviarmzbv.png	
connetable-talbot-2013	|accueil|vins|france|bordeaux|saint-julien	Connétable Talbot 2013	https://grandsvins.carrefour.fr/product/connetable-talbot-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934659/m684pvvorudnybkkpnbw.png	
chateau-cos-d-estournel-2010	|accueil|vins|france|bordeaux|saint-estèphe	Château Cos d'Estournel 2010	https://grandsvins.carrefour.fr/product/chateau-cos-d-estournel-2010	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934604/af7yl924ofefteeqvlfg.png	
chateau-montrose-2011	|accueil|vins|france|bordeaux|saint-estèphe	Château Montrose 2011	https://grandsvins.carrefour.fr/product/chateau-montrose-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934578/uwakawf7stmzd6xyvjdc.png	
les-pagodes-de-cos-2011	|accueil|vins|france|bordeaux|saint-estèphe	Les Pagodes de Cos 2011	https://grandsvins.carrefour.fr/product/les-pagodes-de-cos-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879968/rnzfgr4hrpq1vmzyshzy.png	
chateau-lafon-rochet-2012	|accueil|vins|france|bordeaux|saint-estèphe	Château Lafon-Rochet 2012	https://grandsvins.carrefour.fr/product/chateau-lafon-rochet-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934595/wgumfyyfoeoggvw8tftz.png	
chateau-cos-labory-2011	|accueil|vins|france|bordeaux|saint-estèphe	Château Cos Labory 2011	https://grandsvins.carrefour.fr/product/chateau-cos-labory-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934586/vwequqhvqer4bidbxeop.png	
chateau-doisy-vedrines-13	|accueil|vins|france|bordeaux|sauternes	Château Doisy-Védrines  2013	https://grandsvins.carrefour.fr/product/chateau-doisy-vedrines-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511876341/bkfpxzrmiysjpwp6nrfn.png	
raynes-vigneau-08	|accueil|vins|france|bordeaux|sauternes	Château Raynes Vigneau 2008	https://grandsvins.carrefour.fr/product/raynes-vigneau-08	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511881220/eicrxk7int4k3lron5mj.png	
maison-louis-latour-07	|accueil|vins|france|bourgogne & beaujolais|beaune	Maison Louis Latour 2007	https://grandsvins.carrefour.fr/product/maison-louis-latour-07	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509089425/zuld9hmxlo8twns8qmms.png	
chateau-petit-vedrines-2010	|accueil|vins|france|bordeaux|sauternes	Château Petit Védrines 2010	https://grandsvins.carrefour.fr/product/chateau-petit-vedrines-2010	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934421/g3amwfuwabfwca4jla2g.png	
maison-verget-grand-elevage-2015	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Maison Verget - Grand Elevage 2015	https://grandsvins.carrefour.fr/product/maison-verget-grand-elevage-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878725/dpjgevjoryvrfdny3hnn.png	
chateau-de-melin-2015	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Château de Melin 2015	https://grandsvins.carrefour.fr/product/chateau-de-melin-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509287224/wlbbb9svlch1uo33fp8z.png	
bourgogne-chardonnay-blanc-marc-rougeot-dupin-2015-c6	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Marc-Rougeot Dupin 2015	https://grandsvins.carrefour.fr/product/bourgogne-chardonnay-blanc-marc-rougeot-dupin-2015-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509088729/cjrzwb48l3vt5u6ihuag.png	
domaine-fribourg-closerie-des-alisiers-2016	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Domaine Fribourg Closerie des Alisiers 2016	https://grandsvins.carrefour.fr/product/domaine-fribourg-closerie-des-alisiers-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935445/tpltd50savbb031s8hpr.png	
jean-bouchard-tastevinage-2013	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Jean Bouchard Pinot Noir Tastevinage 2013	https://grandsvins.carrefour.fr/product/jean-bouchard-tastevinage-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935428/cpfzap4spuynurzcsmfo.png	
jean-bouchard-2013	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Jean Bouchard Pinot Noir 2013	https://grandsvins.carrefour.fr/product/jean-bouchard-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935432/ads6dbq6buzihuljt7uz.png	
075-aoc-bourg-cte-chalonnaise-rge-mt-avril-dom-goubard-14-c6	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Domaine Michel Goubard et Fils - Mont Avril 2014	https://grandsvins.carrefour.fr/product/075-aoc-bourg-cte-chalonnaise-rge-mt-avril-dom-goubard-14-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509096736/yphnftbgt6kanysyxjas.png	
chateau-saint-romain-2015	|accueil|vins|france|bourgogne & beaujolais|bourgogne	Château de Saint-Romain 2015	https://grandsvins.carrefour.fr/product/chateau-saint-romain-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1508925945/nm0qxyiwpy3mtld95mr2.png	
chablis-domaine-besson-13	|accueil|vins|france|bourgogne & beaujolais|chablis	Domaine Besson 2013	https://grandsvins.carrefour.fr/product/chablis-domaine-besson-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509029691/ni1rlkg7ohnyxovupkt0.png	
domaine-jean-marc-brocard-pierre-de-prehy-2015	|accueil|vins|france|bourgogne & beaujolais|chablis	Domaine Jean-Marc Brocard Pierre de Préhy bio 2015	https://grandsvins.carrefour.fr/product/domaine-jean-marc-brocard-pierre-de-prehy-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935378/ymgutcvjjbea2rxmvtrb.png	
075-aoc-chablis-bl-vv-domaine-vocoret-2015-c6	|accueil|vins|france|bourgogne & beaujolais|chablis	Domaine Vocoret & Fils 2015	https://grandsvins.carrefour.fr/product/075-aoc-chablis-bl-vv-domaine-vocoret-2015-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878808/aolseps8slk8cabjhmcw.png	
75-aoc-chablis-blanc-dom-gerard-patrice-rdf-15-c6	|accueil|vins|france|bourgogne & beaujolais|chablis	Domaine Gérard Patrice "Reflets de France" 2015	https://grandsvins.carrefour.fr/product/75-aoc-chablis-blanc-dom-gerard-patrice-rdf-15-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509352510/a8zghyykijgohryofiwy.png	
domaine-jean-marc-brocard-pierre-de-prehy-2015-66331	|accueil|vins|france|bourgogne & beaujolais|chablis	Domaine Jean-Marc Brocard Pierre de Préhy 2015	https://grandsvins.carrefour.fr/product/domaine-jean-marc-brocard-pierre-de-prehy-2015-66331	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935383/zhryaolhiad8pbopb9sd.png	
patrick-hudelot-2013	|accueil|vins|france|bourgogne & beaujolais|chambolle-musigny	Patrick Hudelot 2013	https://grandsvins.carrefour.fr/product/patrick-hudelot-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935465/rg2g7skqbltzrepaznmy.png	
chateau-bouscaut-2012	|accueil|vins|france|bordeaux|pessac-léognan	Château Bouscaut 2012	https://grandsvins.carrefour.fr/product/chateau-bouscaut-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934322/zmfajdc48jp7lqxbj1ff.png	
chateau-latour-martillac-2010	|accueil|vins|france|bordeaux|pessac-léognan	Château Latour-Martillac  2010	https://grandsvins.carrefour.fr/product/chateau-latour-martillac-2010	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934333/xpvf2uw32j0znoocg00f.png	
chateau-rollan-de-by-2007	|accueil|vins|france|bordeaux|médoc	Château Rollan de By 2007	https://grandsvins.carrefour.fr/product/chateau-rollan-de-by-2007	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934517/ww1mtqgacoykns7wpp07.png	
chateau-poujeaux-12	|accueil|vins|france|bordeaux|moulis	Château Poujeaux 2012 	https://grandsvins.carrefour.fr/product/chateau-poujeaux-12	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511880044/rci7q3detgopab2zqaoi.png	
chateau-rauzan-segla-2011	|accueil|vins|france|bordeaux|margaux	Château Rauzan Ségla 2011	https://grandsvins.carrefour.fr/product/chateau-rauzan-segla-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934698/izvijagzut8a3lrrzb3i.png	
chateau-cantenac-brown-2011	|accueil|vins|france|bordeaux|margaux	Château Cantenac Brown 2011	https://grandsvins.carrefour.fr/product/chateau-cantenac-brown-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1508924261/ks6xqqlqxrdltd3cb4uv.png	
clos-floridene-2013	|accueil|vins|france|bordeaux|graves	Clos Floridène 2013	https://grandsvins.carrefour.fr/product/clos-floridene-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934315/z1cl9bs4uaagbpxctpkq.png	
fronsac-rouge-chateau-la-vielle-cure-1999	|accueil|vins|france|bordeaux|fronsac	Château la Vieille Cure 1999	https://grandsvins.carrefour.fr/product/fronsac-rouge-chateau-la-vielle-cure-1999	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509114092/i6418r6aq0rbw1hbmaio.png	
chateau-la-justice-2014	|accueil|vins|france|bordeaux|fronsac	Château La Justice "Reflets de France" 2014	https://grandsvins.carrefour.fr/product/chateau-la-justice-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934733/ldqfy0vvumwunaphsh68.png	
rouge-chateau-figeac-2009	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Figeac 2009	https://grandsvins.carrefour.fr/product/rouge-chateau-figeac-2009	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510651232/o2se7fjdtnwg590pu8nl.png	
chateau-branda-2015	|accueil|vins|france|bordeaux|puisseguin-saint-emilion	Château Branda 2015	https://grandsvins.carrefour.fr/product/chateau-branda-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509358478/mykm3zpft6rdrl8l2t0k.png	
chateau-cap-de-faugeres-2011	|accueil|vins|france|bordeaux|castillon - côtes de bordeaux	Château Cap de Faugères 2011	https://grandsvins.carrefour.fr/product/chateau-cap-de-faugeres-2011	-	#	
chateau-les-petits-ranga-reflets-de-france-2014	|accueil|vins|france|bordeaux|montagne-saint-emilion	Château les Petits Ranga "Reflets de France" 2014	https://grandsvins.carrefour.fr/product/chateau-les-petits-ranga-reflets-de-france-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934738/hdohkahs18lo1rwwz2au.png	
gewurztraminer-vendanges-tardives-2015	|accueil|vins|france|alsace|alsace	Gewurztraminer Vendanges Tardives 2015	https://grandsvins.carrefour.fr/product/gewurztraminer-vendanges-tardives-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1514976973/ljonqnk1cj2j8wpvpegx.png	
b-qa-de-marsys-13	|accueil|vins|liban	B-Qà de Marsyas 2013	https://grandsvins.carrefour.fr/product/b-qa-de-marsys-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509096333/dd93w0jl6njopa1buavx.png	
075-vin-chili-rouge-almaviva-2013	|accueil|vins|chili	Almaviva 2013	https://grandsvins.carrefour.fr/product/075-vin-chili-rouge-almaviva-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509096961/bfacrusfvhfeznj0fgwz.png	
75-esp-laveguilla-rouge-ribera-del-duero-14-c6	|accueil|vins|espagne	Laveguilla Roble 2014	https://grandsvins.carrefour.fr/product/75-esp-laveguilla-rouge-ribera-del-duero-14-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509290550/qbnui6tuilnl0v3jxzwy.png	
75-espagne-rioja-do-marques-puerto-res-rg-2010-c6	|accueil|vins|espagne	Marquès del Puerto Reserva 2010	https://grandsvins.carrefour.fr/product/75-espagne-rioja-do-marques-puerto-res-rg-2010-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509359445/tpqrkke1vshddz9bthfd.png	
75-aoc-chardonnay-enate-d-o-somontano-bl-16-c6	|accueil|vins|espagne	Enate - Chardonnay 2016	https://grandsvins.carrefour.fr/product/75-aoc-chardonnay-enate-d-o-somontano-bl-16-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509381434/gbwc1rzqtlpphcddtcz2.png	
aura-15	|accueil|vins|espagne	Aura 2015	https://grandsvins.carrefour.fr/product/aura-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509290167/lv4anrescj2f0an2cpmc.png	
75-enate-tempranilo-d-o-somontano-15	|accueil|vins|espagne	Enate - Tapas - 2015	https://grandsvins.carrefour.fr/product/75-enate-tempranilo-d-o-somontano-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509096855/jykoiawk0ktbxx3reqav.png	
marques-del-puerto-14	|accueil|vins|espagne	Marqués del Puerto Crianza 2014	https://grandsvins.carrefour.fr/product/marques-del-puerto-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509360917/xqatfrv3ii21ie7gseze.png	
casa-silva-altura-2009	|accueil|vins|chili	Casa Silva - Altura 2009	https://grandsvins.carrefour.fr/product/casa-silva-altura-2009	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879758/rdlwfoga339j3gizu8f2.png	
